year,id,population,total_revenue,total_rev_own_sources,general_revenue,gen_rev_own_sources,total_taxes,property_tax,tot_sales___gr_rec_tax,total_gen_sales_tax,total_select_sales_tax,alcoholic_beverage_tax,amusement_tax,insurance_premium_tax,motor_fuels_tax,pari_mutuels_tax,public_utility_tax,tobacco_tax,other_select_sales_tax,total_license_taxes,alcoholic_beverage_lic,amusement_license,corporation_license,hunting___fishing_license,motor_vehicle_license,motor_veh_oper_license,motor_vehicle_license_total,public_utility_license,occup_and_bus_lic_nec,other_license_taxes,total_income_taxes,individual_income_tax,corp_net_income_tax,death_and_gift_tax,docum_and_stock_tr_tax,severance_tax,total_ig_revenue,total_fed_ig_revenue,fed_igr_air_transport,fed_igr_education,fed_igr_emp_sec_adm,fed_igr_health___hos,fed_igr_highways,fed_igr_hous_com_dev,fed_igr_natural_res,fed_igr_public_welf,fed_igr_other,tot_local_ig_rev,local_igr_other_education,local_igr_health___hos,local_igr_highways,local_igr_public_welf,local_igr_other,tot_chgs_and_misc_rev,total_general_charges,chg_total_education,chg_total_high_ed,chg_hospitals,chg_regular_highways,chg_toll_highways,chg_housing___comm_dev,chg_total_nat_res,chg_parks___recreation,chg_all_other_nec,misc_general_revenue,prop_sale_other,interest_revenue,fines_and_forfeits,rents_and_royalties,net_lottery_revenue,misc_general_rev_nec,total_insur_trust_rev,total_insur_trust_ctrb,tot_ins_trust_inv_rev,total_emp_ret_rev,emp_ret_total_ctrib,emp_ret_loc_emp_ctrib,emp_ret_from_other_gov,emp_ret_sta_to_sta_ctr,emp_ret_int_rev,total_unemp_rev,unemp_payroll_tax,unemp_int_revenue,unemp_federal_advances,total_expenditure,total_ig_expenditure,direct_expenditure,total_current_expend,total_current_oper,total_capital_outlays,total_construction,total_other_capital_outlays,tot_assist___subsidies,total_interest_on_debt,total_insur_trust_ben,total_salaries___wages,general_expenditure,ig_exp_to_local_govts,ig_exp_to_federal_govt,direct_general_expend,general_current_expend,general_current_oper,general_capital_outlay,general_construction,general_capital_outlay_other,general_assist___sub,general_debt_interest,air_trans_total_expend,air_trans_direct_expend,air_trans_cap_outlay,air_trans_ig_local_govts,correct_total_exp,correct_direct_exp,correct_cap_outlay,correct_current_exp,correct_construct,correct_ig_loc_govts,total_educ_total_exp,total_educ_direct_exp,total_educ_assist___sub,total_educ_cap_outlay,total_educ_current_exp,total_educ_construct,elem_educ_total_exp,elem_educ_ig_local_govts,higher_ed_total_exp,higher_ed_direct_exp,higher_ed_cap_outlay,higher_ed_current_exp,higher_ed_construct,educ_nec_total_expend,educ_nec_direct_expend,educ_nec_assistance,educ_nec_cap_outlay,educ_nec_construction,educ_nec_ig_local_govts,emp_sec_adm_direct_exp,emp_sec_adm_cap_outlay,fin_admin_total_exp,fin_admin_direct_exp,fin_admin_cap_outlay,fin_admin_current_exp,fin_admin_construction,judicial_total_expend,judicial_direct_expend,judicial_cap_outlay,judicial_current_exp,judicial_construction,judicial_ig_local_govts,cen_staff_total_expend,cen_staff_direct_exp,cen_staff_cap_outlay,cen_staff_current_exp,cen_staff_construction,gen_pub_bldg_total_exp,gen_pub_bldg_cap_out,gen_pub_bldg_current_exp,gen_pub_bldg_construct,health_total_expend,health_direct_expend,health_capital_outlay,health_current_exp,health_construction,health_ig_local_govts,total_hospital_total_exp,total_hospital_dir_exp,total_hospital_cap_out,total_hospital_current_exp,total_hospital_construct,own_hospital_total_exp,own_hospital_cap_out,own_hospital_construct,total_highways_tot_exp,total_highways_dir_exp,total_highways_cap_out,total_highways_current_exp,total_highways_construct,regular_hwy_total_exp,regular_hwy_direct_exp,regular_hwy_cap_outlay,regular_hwy_current_exp,regular_hwy_construct,regular_hwy_ig_loc_govts,toll_hwy_total_expend,hous___com_total_exp,hous___com_direct_exp,hous___com_cap_outlay,hous___com_current_exp,hous___com_ig_loc_govts,libraries_total_expend,libraries_direct_exp,libraries_cap_outlay,libraries_ig_local_govts,natural_res_total_exp,natural_res_direct_exp,natural_res_cap_outlay,natural_res_current_exp,natural_res_construct,natural_res_ig_loc_govts,parks___rec_total_exp,parks___rec_direct_exp,parks___rec_cap_outlay,parks___rec_current_exp,parks___rec_construct,parks___rec_ig_loc_govts,police_prot_total_exp,police_prot_direct_exp,police_prot_cap_outlay,police_prot_current_exp,police_prot_construct,police_prot_ig_loc_govts,prot_insp_total_exp,prot_insp_direct_exp,prot_insp_cap_outlay,prot_insp_current_exp,public_welf_total_exp,public_welf_direct_exp,public_welf_cash_asst,public_welf_cap_outlay,public_welf_current_exp,public_welf_construct,welf_categ_total_exp,welf_categ_cash_assist,welf_cash_total_exp,welf_cash_cash_assist,welf_vend_pmts_medical,welf_vend_pmts_nec,welf_ins_total_exp,welf_ins_cap_outlay,welf_ins_construction,welf_nec_total_expend,welf_nec_direct_expend,welf_nec_cap_outlay,welf_nec_current_exp,welf_nec_construction,welf_nec_ig_local_govts,sewerage_total_expend,sw_mgmt_total_expend,sw_mgmt_direct_expend,interest_on_gen_debt,general_nec_total_exp,general_nec_direct_exp,general_nec_cap_outlay,general_nec_current_exp,general_nec_construct,general_nec_ig_loc_govts,total_util_total_exp,emp_ret_total_expend,emp_ret_benefit_paymts,emp_ret_withdrawals,unemp_comp_total_exp,unemp_comp_ben_paymts,unemp_ext___spec_pmts,total_debt_outstanding,total_long_term_debt_out,st_debt_end_of_year,total_beg_ltd_out,beg_ltd_out_all_other,beg_ltd_out_general,beg_ltd_out_other_nec,total_ltd_issued,ltd_iss_private_purp,ltd_iss_all_other,ltd_iss_general,ltd_iss_gen_other_educ,ltd_iss_gen_other_nec,total_ltd_iss_ng,ltd_iss_ng_general,ltd_iss_ng_other_educ,ltd_iss_ng_private_purp,ltd_iss_ng_other_nec,total_ltd_retired,ltd_ret_private_purp,ltd_ret_all_other,ltd_ret_general,ltd_ret_gen_other_educ,ltd_ret_gen_other_nec,total_ltd_ret_ffc,ltd_ret_ffc_general,ltd_ret_ffc_other_nec,total_ltd_ret_ng,ltd_ret_ng_general,ltd_ret_ng_other_educ,ltd_ret_ng_private_purp,ltd_ret_ng_other_nec,total_ltd_out,ltd_out_private_purp,ltd_out_all_other,ltd_out_general,ltd_out_gen_other_educ,ltd_out_gen_other_nec,total_ltd_out_ffc,ltd_out_ffc_general,ltd_out_ffc_other_nec,tot_ltd_out_ng,ltd_out_ng_general,ltd_out_ng_other_educ,ltd_out_ng_private_purp,ltd_out_ng_other_nec,total_cash___securities,insur_trust_cash___sec,emp_retire_cash___sec,emp_retire_cash___dep,emp_retire_total_sec,emp_retire_sec_tot_fed,emp_retire_sec_tot_nong,emp_retire_sec_corp_bds,emp_retire_sec_corp_stk,emp_retire_sec_misc_inv,emp_retire_sec_oth_nong,unemp_comp_cash___sec,unemp_comp_bal_in_us_trs,unemp_comp_other_balance,nonin_trust_cash___sec,sinking_fd_cash___sec,bond_fd_cash___sec,oth_nonin_fd_cash___sec,chg_highways,prop_sale_total,air_trans_current_exp,educ_nec_current_exp,emp_sec_adm_current_exp,own_hospital_current_exp,toll_hwy_current_exp,libraries_current_exp,welf_ins_current_exp,sw_mgmt_current_exp,total_util_current_exp
1978,480000000,3776050,4965153,4023570,3804925,2863342,2448039,349229,1872483,1389839,482644,74557,31,35734,232676,6141,73504,60001,0,140212,3304,462,3918,14329,73677,10779,84456,5239,28387,117,0,0,0,46403,6424,33288,941583,866226,0,216599,38124,25228,127182,0,18780,283229,131823,75357,9534,37005,3441,0,25345,415303,235316,170939,170799,5165,4986,35175,0,9561,2143,7347,179987,972,44572,9150,5161,0,120132,976290,795814,180476,332041,195770,123485,72285,160472,136271,280108,236051,32,44025,4250016,1138795,3111221,3871618,1920901,378398,317459,60939,212498,69663,529761,928257,3575413,1116283,22512,2436618,3197328,1776372,378085,317459,60626,212498,69663,0,0,0,0,74694,73599,4836,68763,3560,1095,1686824,853358,27921,118648,734710,94294,56041,0,715933,715933,61057,654876,37916,914850,81384,27921,1550,337,833466,39100,663,51755,51755,406,51349,0,8344,8344,110,8234,0,0,16989,16494,491,16003,20,9506,8319,1187,1100,71943,43917,1551,42366,0,28026,119224,118386,11292,107094,9653,117452,11292,9653,392971,309183,202710,106473,187863,355563,271775,202329,69446,187647,83788,37408,0,0,0,0,0,4959,4708,132,251,122101,119691,16723,102968,12391,2410,19702,16473,2858,13615,1814,3229,32147,30268,1980,28288,222,1879,32805,32805,272,32533,582229,559717,184263,3181,372273,2955,183679,161167,23096,23096,218457,614,7844,2974,2955,148539,148539,207,148332,0,0,9625,0,0,69663,203642,79524,3913,75297,3587,124118,0,180242,158695,21547,201522,143693,57829,1445071,1445071,0,0,0,0,0,92121,0,92121,92121,24356,67765,371,371,371,0,0,58825,0,58825,58825,9043,39647,45719,45719,34579,13106,13106,8038,0,5068,1445071,0,1445071,1445071,587381,817680,1165255,1165255,782255,279816,279816,244391,0,35425,4181614,2866218,2038383,27503,2010880,206923,1788273,932169,382080,0,135493,130298,133595,-3297,1315396,213518,112562,989316,40161,972,0,79834,38437,106160,37027,4576,4870,0,0
1978,490000000,1908088,2080434,1511456,1725679,1156701,980751,568,701983,486215,215768,5570,0,23381,84248,12356,0,28979,61234,58136,1732,0,3110,4533,40461,0,40461,4131,4026,143,203955,182941,21014,12681,2848,0,568978,567384,106,103496,17917,18990,153485,5592,10012,129615,102222,1594,148,0,0,0,1446,175950,107495,54184,53891,25936,735,14452,729,1711,5757,3991,68455,34,59573,410,24,0,8414,277400,210623,66777,85264,50031,41676,8355,62467,35233,62058,48851,3241,9966,2054400,461282,1593118,1753569,902860,300831,262486,38345,60485,72730,256212,413481,1738405,461282,0,1277123,1437651,843154,300754,262486,38268,60485,72730,729,0,0,729,12837,12837,919,11918,378,0,654887,228278,7410,30654,197624,26048,0,0,179820,179820,28861,150959,25487,475067,48458,7410,1793,561,426609,15837,107,25967,25891,279,25612,0,11682,11682,504,11178,0,0,9394,9394,182,9212,0,3196,830,2366,811,42545,40404,5554,34850,4976,2141,60849,60605,1292,59313,506,60605,1292,506,369195,369195,247338,121857,222275,365424,365424,247338,118086,222275,0,3771,5326,5326,0,5326,0,5686,5228,232,458,40283,38468,2886,35582,1033,1815,15868,15868,6436,9432,6090,0,14967,14967,2503,12464,278,0,10343,10343,197,10146,203283,203283,53040,298,149945,0,50303,50303,2737,2737,74917,0,1384,59,0,73942,73942,239,73703,0,0,610,0,0,72730,162191,132981,543,132403,91,29210,0,89494,81689,7805,78087,66565,11522,1388422,1375322,13100,0,0,0,0,109900,0,109900,109900,51700,58200,59900,59900,51700,0,8200,55573,0,55573,55573,11899,43674,41852,41852,35852,13721,13721,5899,0,7822,1375322,0,1375322,1375322,301965,1073357,866544,866544,732544,508778,508778,167965,0,340813,1697731,882635,494859,4792,490067,160248,329625,298011,0,0,31614,47642,46292,1350,815096,177376,43934,593786,15187,34,0,46665,15730,59313,3771,4996,1325,0,0
1978,500000000,4626514,5524752,4340864,4769342,3585454,3089233,100875,1174120,762224,411896,42293,11,39209,176600,0,68521,84977,285,149845,82,0,1501,16648,97584,8398,105982,11,22551,3070,1609658,1324679,284979,48973,2788,602,1183888,1160511,10176,237065,35975,30017,120340,20,13943,547128,108329,23377,3166,388,6775,0,13048,496221,356894,230013,229416,104744,1684,0,0,7107,1449,11897,139327,0,102029,7965,0,0,28313,755410,532810,222600,437978,229577,48213,181364,82973,208401,312590,268269,12814,31507,4755651,2149735,2605916,4539260,1911132,216391,166538,49853,54180,89699,334514,768912,4421137,2129165,20570,2271402,4204746,1911132,216391,166538,49853,54180,89699,11089,11089,11089,0,68000,67968,1910,66058,885,32,1529964,777618,54180,44806,732812,16711,0,0,650874,650874,42992,607882,15428,879090,126744,54180,1814,1283,752346,36046,949,54670,54670,229,54441,0,11245,11004,52,10952,0,241,24769,24116,164,23952,36,16961,3764,13197,1540,138662,54953,591,54362,132,83709,136339,129837,11734,118103,9539,129837,11734,9539,384358,234123,129513,104610,125130,384358,234123,129513,104610,125130,150235,0,676,425,0,425,251,5370,1609,6,3761,72508,68209,8089,60120,1276,4299,12053,10803,1267,9536,172,1250,19821,18545,334,18211,0,1276,23009,22728,238,22490,930861,561183,0,280,560903,104,269447,0,0,0,517602,288,7655,156,104,135869,35638,124,35514,0,100231,12554,0,0,89699,834344,74009,1314,72695,608,760335,0,120475,100490,19985,210980,175220,35760,1990749,1974499,16250,0,0,0,0,347660,0,347660,347660,0,347660,96160,96160,0,0,96160,58369,0,58369,58369,5502,52867,45910,45910,45910,12459,12459,5502,0,6957,1974499,0,1974499,1974499,108458,1866041,1426820,1426820,1426820,547679,547679,108458,0,439221,4869422,3733081,3444750,4,3444746,30674,3414072,1513263,1434873,0,227358,271010,274403,-3393,1136341,124340,206376,805625,1684,0,0,124930,35097,118103,0,1603,7499,0,0
1978,510000000,413354,670887,471582,576028,376723,289484,17589,164012,115969,48043,1415,0,5729,36052,10,0,4837,0,39806,10,0,506,8425,29296,331,29627,632,544,62,0,0,0,2056,0,66021,199305,195322,6275,28790,6977,2262,41286,0,5771,17996,82113,3983,0,317,715,2775,176,87239,28679,17255,17254,1117,2493,0,0,775,4,7035,58560,441,32139,93,20234,0,5653,71350,53167,18183,38955,25499,14156,11343,2938,13456,20089,16341,2558,1190,507006,150624,356382,410816,218035,96190,83407,12783,11409,4664,26084,123133,455990,150317,307,305366,362796,196099,93194,81310,11884,11409,4664,6687,0,0,6687,6635,6635,2170,4465,1953,0,156725,79148,5830,8528,70620,5816,0,0,66785,66785,8493,58292,5816,89940,12363,5830,35,0,77577,7325,109,9944,9944,150,9794,46,1814,1814,94,1720,45,0,5033,5033,204,4829,176,3507,1811,1696,1801,10836,9437,195,9242,0,1399,12896,12869,640,12229,396,12869,640,396,104965,93137,76301,16836,69364,104965,93137,76301,16836,69364,11828,0,103,103,0,103,0,584,528,13,56,19002,18821,1172,17649,506,181,4586,3030,437,2593,353,1556,5397,5397,278,5119,0,0,3243,3243,42,3201,29056,27842,5579,188,22075,46,5685,5378,201,201,10588,19,2073,84,46,10490,9583,104,9479,0,907,0,0,0,4664,62988,12889,862,12027,808,50099,0,9795,6414,3381,8739,7443,1296,100535,100535,0,0,0,0,0,27645,0,27645,27645,0,27645,27645,27645,0,0,27645,1950,0,1950,1950,1350,600,0,0,0,1950,1950,1350,0,600,100535,0,100535,100535,69590,30945,0,0,0,100535,100535,69590,0,30945,892489,273868,185533,2539,182994,91488,91506,91506,0,0,0,50035,49982,53,618621,70686,1150,546785,2493,441,0,12328,7216,12229,0,515,1989,0,0
1977,10000000,3678814,3124417,2226979,2649994,1752556,1403674,34095,908556,454754,453802,71249,77,46774,165464,0,99131,49541,21566,99704,2409,0,36671,4822,34129,5602,39731,658,15413,0,337769,261895,75874,4208,5585,13757,897438,875280,0,218240,32034,26103,177887,0,14441,265547,105310,22158,2973,1606,10438,1748,5393,348882,301932,170013,155307,80580,685,0,0,4966,2896,15407,46950,598,26677,2241,1045,0,16389,367282,282864,84418,161658,77369,62100,15269,132727,84289,205474,121040,91,84343,2966281,731896,2234385,2576942,1416864,389339,341231,48108,104390,50388,273404,636440,2593982,731896,0,1862086,2204675,1318001,389307,341231,48076,104390,50388,676,676,366,0,29328,26924,1294,25630,640,2404,1231256,671238,16532,109237,562001,87684,33054,0,491698,491698,77901,413797,57043,706504,146486,16532,6656,5961,560018,27498,0,19826,19826,73,19753,0,12380,12380,88,12292,0,0,10333,10333,88,10245,1,2272,65,2207,0,60079,52520,2183,50337,305,7559,170287,168582,18569,150013,14634,168389,18569,14634,373199,293023,232355,60668,221369,373199,293023,232355,60668,221369,80176,0,0,0,0,0,0,2607,1954,0,653,54263,53848,3232,50616,513,415,11935,11035,4833,6202,4526,900,19479,19479,1752,17727,933,0,13257,13257,246,13011,367027,367027,87858,114,279055,0,87844,87844,14,14,192929,0,0,0,0,86240,86240,114,86126,0,0,0,0,0,50388,101537,23471,779,22692,639,78066,0,94910,84543,10367,178483,110971,67512,997145,997145,0,0,0,0,0,73193,0,73193,73193,50871,22322,51193,51193,50871,0,322,55050,0,55050,55050,22687,32363,7510,7510,6110,47540,47540,21287,0,26253,997145,0,997145,997145,514480,482665,111890,111890,109140,885255,885255,511730,0,373525,1954257,1278822,1233842,16832,1217010,173796,1043214,0,0,0,1043214,44315,43734,581,675435,42020,155051,478364,685,598,310,139830,27498,149820,0,1954,0,0,0
1977,20000000,376170,1391605,1117540,1220263,946198,773474,409767,65942,0,65942,7978,0,8061,20607,0,1193,4851,23252,25115,950,107,715,4200,11002,594,11596,0,7547,0,246110,210338,35772,193,0,23758,274065,273791,9531,52961,12270,3665,112274,8674,11303,27059,31620,274,150,0,0,0,124,172724,59620,11133,9922,207,774,0,1380,712,65,8600,113104,1652,60952,2037,38375,0,10088,171342,139286,32056,76855,50166,25559,24607,34304,26689,94042,71180,5367,17495,1147589,235062,912527,923317,501519,224272,194418,29854,18885,49168,118683,313400,1028906,234458,604,793844,804634,501519,224272,194418,29854,18885,49168,19720,18950,7407,770,21950,21135,154,20981,5,815,344075,183175,866,48394,134781,44293,83150,0,87183,87183,22154,65029,19825,173742,12842,866,1328,1160,160900,14292,217,19708,19708,104,19604,0,16498,16498,692,15806,369,0,21500,21500,740,20760,0,18957,11675,7282,11540,26266,16973,526,16447,369,9293,13662,12918,22,12896,0,9527,22,0,161561,161561,127275,34286,124725,161561,161561,127275,34286,124725,0,0,4107,4107,2887,1220,0,4013,1858,84,2155,63096,61844,17256,44588,410,1252,6446,6346,2061,4285,1741,100,15456,15456,442,15014,43,0,9223,9223,87,9136,56382,56382,18019,50,38313,0,17969,17969,50,50,14387,218,5125,27,0,18633,18633,23,18610,0,0,6517,0,0,49168,91537,44612,2924,41688,136,46321,0,21445,15768,5677,97025,76484,20541,916584,888283,28301,0,0,0,0,146141,0,146141,146141,0,146141,66141,66141,0,0,66141,26617,0,26617,26617,1242,25375,12915,12915,12340,13702,13702,667,0,13035,888283,0,888283,888283,30100,858183,530008,530008,526693,358275,358275,26785,0,331490,1641477,444656,367767,13703,354064,147207,206857,0,0,0,206857,76560,75731,829,1196821,150799,109390,936632,774,1652,11543,11514,14075,9505,0,1774,5098,0,0
1977,30000000,2284847,2107037,1736387,1728677,1358027,1160068,129834,710534,502911,207623,17780,0,20816,111507,7542,14481,35497,0,72598,1581,0,1726,4208,48279,3405,51684,0,7238,6161,242379,190591,51788,4723,0,0,370650,363640,708,107937,28098,20248,87315,0,4887,45788,42784,7010,512,1455,3796,0,1247,197959,132046,96367,96164,20289,597,0,0,4581,443,9690,65913,3168,22441,3249,8292,0,28763,372304,286011,86293,218050,146126,83050,63076,26731,71924,99538,61855,2389,35294,1865660,732522,1133138,1680148,712510,185512,156561,28951,61929,4437,168750,409541,1691018,731046,1476,958496,1505506,706679,185512,156561,28951,61929,4376,810,691,288,119,29189,29173,4020,25153,3493,16,851805,348997,11907,32598,316399,15504,0,0,308869,308869,32035,276834,15386,542936,40128,11907,563,118,502808,23416,979,29977,29977,64,29913,0,4084,4084,181,3903,0,0,11650,11650,229,11421,64,4970,1809,3161,932,24598,20364,580,19784,375,4234,70205,70185,3142,67043,1841,61636,3142,1841,240763,184494,134970,49524,132281,240763,184494,134970,49524,132281,56269,0,0,0,0,0,0,1974,1091,174,883,30152,29421,1297,28124,175,731,6624,5784,1187,4597,155,840,31536,31372,3270,28102,901,164,16091,16091,233,15858,112138,110398,50022,95,60281,0,43781,42305,7717,7717,4362,0,1138,2,0,55140,54876,93,54783,0,264,0,0,0,4376,196660,31962,396,31566,148,164698,5892,41791,25322,16469,95595,52865,42730,103206,101064,2142,0,0,0,0,13700,0,13700,13700,13700,0,13700,13700,13700,0,0,2346,0,2346,2346,1946,400,0,0,0,2346,2346,1946,0,400,101064,0,101064,101064,94944,6120,0,0,0,101064,101064,94944,0,6120,1920567,1508424,1265251,806,1264445,229934,1034511,0,0,0,1034511,46670,46567,103,412143,14479,10895,386769,597,3168,403,39565,22437,58494,0,917,1136,0,5831
1977,40000000,2159526,1568624,1102995,1395087,929458,802913,1703,490681,274295,216386,18430,0,20483,119213,12194,0,46066,0,62317,765,193,2426,6708,40352,4429,44781,1942,5331,171,230991,163781,67210,2416,2248,10495,465629,461324,0,99700,17164,25160,49161,0,11807,168282,66786,4305,371,0,3723,0,211,126545,86299,60892,59985,12618,1691,0,0,3291,2270,5537,40246,0,27898,693,196,0,11459,173537,138646,34891,80698,45850,34087,11763,42325,34848,91752,52613,43,39096,1521155,439019,1082136,1320755,680713,200400,170554,29846,59527,6891,134605,310485,1386550,438731,288,947531,1186150,680713,200400,170554,29846,59527,6891,242,0,0,242,17042,17037,2909,14128,2031,5,565521,264067,6201,38107,225960,29795,0,0,203948,203948,31522,172426,25778,361573,60119,6201,6585,4017,301454,16310,37,27039,27039,1012,26027,79,3103,3103,21,3082,0,0,7478,7136,156,6980,40,6903,5717,1186,5659,24554,15313,1025,14288,61,9241,67609,64096,8043,56053,6893,63400,8043,6893,248329,192489,130080,62409,120971,248329,192489,130080,62409,120971,55840,0,0,0,0,0,0,1721,712,16,1009,33847,32021,3202,28819,397,1826,14323,12942,4911,8031,3523,1381,14462,14461,2145,12316,72,1,8459,8459,508,7951,236524,235151,53326,429,181396,0,50973,50798,2528,2528,146189,0,0,0,0,36834,35636,429,35207,0,1198,1041,0,0,6891,85152,22360,1893,20467,798,62679,0,43845,32827,11018,89443,55370,34073,140494,140437,57,0,0,0,0,7373,0,7373,7373,2220,5153,7373,7373,2220,0,5153,5906,0,5906,5906,4766,1140,0,0,0,5906,5906,4766,0,1140,140437,0,140437,140437,119574,20863,0,0,0,140437,140437,119574,0,20863,907250,565311,549667,15669,533998,47508,485998,0,0,0,485998,13211,12715,496,341939,12275,9433,320231,1691,0,0,53534,16273,55357,0,696,0,0,0
1977,50000000,21537849,26108228,19714104,20714820,14320696,12589124,439446,6004651,4314027,1690624,127459,326,322766,811455,103755,14111,271504,39248,514635,31387,47,3283,26274,344127,14454,358581,11424,81643,1996,5262528,3620933,1641595,366334,0,1530,6394124,5768186,0,949229,160670,105404,541485,1802,29307,2797467,947064,625938,27409,7003,10524,509847,71155,1731572,1059185,514283,514056,286907,13628,47143,511,139893,15619,39350,672387,31929,368669,44873,107695,0,114958,5370910,4369901,1001009,2290829,1374352,714456,659896,621606,916477,2221049,1501783,39827,679439,22439586,9071792,13367794,21597762,8668278,841824,528448,313376,145086,286797,3425809,3999730,19010732,8248108,823684,9938940,18168908,8665233,841824,528448,313376,145086,286797,2270,959,6,1311,329312,304238,8883,295355,5438,25074,6975305,2774766,145086,256658,2518108,81911,31838,0,2395443,2395443,242387,2153056,68707,4548024,347485,145086,14271,13204,4200539,146891,1626,289315,289305,2365,286940,102,40396,36873,224,36649,25,3523,113377,109244,8462,100782,7058,16281,7930,8351,5984,429962,138788,5096,133692,2934,291174,574667,573697,19435,554262,7479,567191,19435,7479,1077130,683365,402497,280868,348065,1033703,639938,382021,257917,327589,393765,43427,7906,5924,2011,3913,1982,9297,3851,60,5446,446596,432384,63265,369119,47556,14212,116696,88891,38114,50777,15914,27805,221984,211706,17079,194627,2710,10278,205366,205366,2248,203118,5450070,2633988,0,1164,2632824,105,2450158,0,0,0,2373733,0,13307,415,105,612872,246948,749,246199,0,365924,65983,0,0,286797,2204452,975564,4460,971104,1177,1228768,3045,954676,850974,103702,1882810,1069845,812965,6742567,6710962,31605,0,0,0,0,556250,0,556250,556250,20875,400375,176250,176250,875,0,175375,316620,0,316620,316620,27019,197786,297629,297629,185314,18991,18991,6519,0,12472,6710962,0,6710962,6710962,642230,4826432,5703984,5703984,4113899,1006978,1006978,294445,0,712533,23748501,16763324,15160176,73667,15086509,1179184,13876046,0,0,0,13876046,811756,808469,3287,6985177,1473817,577952,4933408,60771,31929,953,333214,145265,547756,22951,3791,12892,0,3045
1977,60000000,2586192,2394258,1781587,2001520,1388849,1077285,2438,550147,359570,190577,19920,140,27836,102378,6505,556,33242,0,74150,1651,69,2148,14851,41734,2010,43744,171,11463,53,419495,338920,80575,26516,0,2320,612671,605992,0,139901,18962,23585,128480,590,7044,172017,91242,6679,2149,161,2646,0,1723,311564,228319,176777,176660,36867,1304,0,0,2706,1115,9550,83245,688,28881,4302,23678,0,25696,392738,294224,98514,239102,149080,80603,68477,48948,90022,102966,77370,2208,23388,2151503,690707,1460796,1912518,993436,238985,195833,43152,28502,7654,192219,549952,1959284,689877,830,1268577,1720299,993436,238985,195833,43152,28502,7654,0,0,0,0,35217,35217,1226,33991,872,0,971570,516479,28502,53889,462590,33227,0,0,475031,475031,53810,421221,33210,496539,41448,28502,79,17,455091,17809,2709,33098,32272,1054,31218,62,24019,24019,715,23304,34,0,18183,18052,303,17749,60,9708,7220,2488,7053,40494,32646,1104,31542,853,7848,104149,101492,1596,99896,797,92561,1596,797,247584,203447,156185,47262,145978,247584,203447,156185,47262,145978,44137,0,1576,703,7,696,873,1055,639,65,416,43517,43081,6389,36692,4327,436,8954,6293,1484,4809,433,2661,21343,19893,1595,18298,60,1450,11594,11594,104,11490,292718,160238,0,673,159565,118,77542,0,0,0,132363,0,2937,135,105,79876,24938,538,24400,13,54938,4842,0,0,7654,64200,27324,2667,24657,1676,36046,0,65535,48744,16791,95318,65227,30091,197266,197266,0,0,0,0,0,53364,0,53364,53364,4244,49120,53364,53364,4244,0,49120,9909,0,9909,9909,3487,6422,0,0,0,9909,9909,3487,0,6422,197266,0,197266,197266,122103,75163,0,0,0,197266,197266,122103,0,75163,2124010,1539506,1394912,1760,1393152,85800,1307352,0,0,0,1307352,43073,42792,281,584504,81814,177,502513,1304,688,0,41369,15100,90965,0,574,2802,0,0
1977,70000000,3082500,2857967,2313702,2318535,1774270,1457139,0,1052935,583478,469457,24297,10130,42682,159159,40731,117374,75084,0,94110,5319,2,1107,1079,61670,11606,73276,0,12895,432,261075,59333,201742,49019,0,0,544265,541348,0,87980,29189,20945,46088,0,6497,228643,93746,2917,35,0,1377,0,1505,317131,171279,65625,65432,36125,901,40560,0,196,902,21687,145852,647,55151,22217,0,29336,37925,530930,470539,60391,125675,65328,59300,6028,113608,60347,402360,174181,9,228170,2656060,532438,2123622,2475996,1096599,180064,148420,31644,169405,160918,516636,499950,2102196,532438,0,1569758,1927657,1064896,174539,146402,28137,169405,160918,2949,2905,326,44,44906,44906,2891,42015,2546,0,649931,302031,21074,34526,267505,28632,0,0,209168,209168,9628,199540,4673,440763,92863,21074,24898,23959,347900,27391,1335,27243,27243,193,27050,116,27533,27533,1165,26368,808,0,18128,18128,87,18041,0,6676,360,6316,332,34507,33476,289,33187,36,1031,152985,152985,27991,124994,26064,150935,27991,26064,171460,155198,67323,87875,56316,162861,146599,66672,79927,55665,16262,8599,24164,2092,87,2005,22072,4494,3069,12,1425,15723,15675,1661,14014,34,48,6353,3976,2370,1606,266,2377,25131,25131,2688,22443,252,0,16104,16104,25,16079,419592,400193,147945,138,252110,71,146080,146080,1865,1865,196777,156,7366,111,71,67348,47949,27,47922,0,19399,0,0,0,160918,265626,143746,31072,112288,30532,121880,37228,132886,118654,14232,380865,214995,165870,3173424,3171573,1851,0,0,0,0,375460,0,375460,375460,97000,278460,187360,187360,0,0,187360,204102,0,204102,204102,23635,180467,182591,182591,163073,21511,21511,4117,0,17394,3171573,0,3171573,3171573,400547,2771026,2407572,2407572,2049631,764001,764001,42606,0,721395,2252308,1168454,1108472,6180,1102292,38706,1063586,0,0,0,1063586,59245,51945,7300,1083854,394233,123326,566295,41461,647,2579,67965,26056,122944,7948,3057,7255,0,31703
